Frequency (Hz)	Level (dB)
3213.830566	-40.623146
3215.176392	-41.048336
3216.522217	-41.459187
3217.868042	-41.847046
3219.213867	-42.193485
3220.559692	-42.508438
3221.905518	-42.796547
3223.251343	-43.038219
3224.597168	-43.219662
3225.942993	-43.371719
3227.288818	-43.484344
3228.634644	-43.552517
3229.980469	-43.598213
3231.326294	-43.627495
3232.672119	-43.624382
3234.017944	-43.610580
3235.363770	-43.593513
3236.709595	-43.569519
3238.055420	-43.548222
3239.401245	-43.529907
3240.747070	-43.522453
3242.092896	-43.518757
3243.438721	-43.524139
3244.784546	-43.545643
3246.130371	-43.580917
3247.476196	-43.630226
3248.822021	-43.694088
3250.167847	-43.775791
3251.513672	-43.872272
3252.859497	-43.983929
3254.205322	-44.115406
3255.551147	-44.262180
3256.896973	-44.424515
3258.242798	-44.606647
3259.588623	-44.803013
3260.934448	-45.015274
3262.280273	-45.244175
3263.626099	-45.487061
3264.971924	-45.749607
3266.317749	-46.019917
3267.663574	-46.301216
3269.009399	-46.590004
3270.355225	-46.887032
3271.701050	-47.190659
3273.046875	-47.491074
3274.392700	-47.784908
3275.738525	-48.075142
3277.084351	-48.345055
3278.430176	-48.592888
3279.776001	-48.813122
3281.121826	-49.004086
3282.467651	-49.159389
3283.813477	-49.269020
3285.159302	-49.337250
3286.505127	-49.360001
3287.850952	-49.342777
3289.196777	-49.280800
3290.542603	-49.197590
3291.888428	-49.083702
3293.234253	-48.946220
3294.580078	-48.797169
3295.925903	-48.636135
3297.271729	-48.466171
3298.617554	-48.301231
3299.963379	-48.140011
3301.309204	-47.986828
3302.655029	-47.841801
3304.000854	-47.708767
3305.346680	-47.589592
3306.692505	-47.483826
3308.038330	-47.395096
3309.384155	-47.324394
3310.729980	-47.271019
3312.075806	-47.237164
3313.421631	-47.220779
3314.767456	-47.221504
3316.113281	-47.239773
3317.459106	-47.277225
3318.804932	-47.332592
3320.150757	-47.407867
3321.496582	-47.502399
3322.842407	-47.613708
3324.188232	-47.740551
3325.534058	-47.883766
3326.879883	-48.040237
3328.225708	-48.209667
3329.571533	-48.393242
3330.917358	-48.584019
3332.263184	-48.781036
3333.609009	-48.983177
3334.954834	-49.184387
3336.300659	-49.379353
3337.646484	-49.560772
3338.992310	-49.725945
3340.338135	-49.866001
3341.683960	-49.979771
3343.029785	-50.060001
3344.375610	-50.101295
3345.721436	-50.101921
3347.067261	-50.047291
3348.413086	-49.971664
3349.758911	-49.836121
3351.104736	-49.674271
3352.450562	-49.482044
3353.796387	-49.262295
3355.142212	-49.020645
3356.488037	-48.770084
3357.833862	-48.514923
3359.179688	-48.251770
3360.525513	-47.991020
3361.871338	-47.736481
3363.217163	-47.489510
3364.562988	-47.255676
3365.908813	-47.033031
3367.254639	-46.822800
3368.600464	-46.627991
3369.946289	-46.450199
3371.292114	-46.289368
3372.637939	-46.144226
3373.983765	-46.018902
3375.329590	-45.910610
3376.675415	-45.821224
3378.021240	-45.750412
3379.367065	-45.697647
3380.712891	-45.660206
3382.058716	-45.641563
3383.404541	-45.638081
3384.750366	-45.651085
3386.096191	-45.679985
3387.442017	-45.723274
3388.787842	-45.782295
3390.133667	-45.852066
3391.479492	-45.929340
3392.825317	-46.011959
3394.171143	-46.097466
3395.516968	-46.192341
3396.862793	-46.272026
3398.208618	-46.349121
3399.554443	-46.405983
3400.900269	-46.441151
3402.246094	-46.446983
3403.591919	-46.430710
3404.937744	-46.363884
3406.283569	-46.258179
3407.629395	-46.106602
3408.975220	-45.915356
3410.321045	-45.665894
3411.666870	-45.390068
3413.012695	-45.078098
3414.358521	-44.719917
3415.704346	-44.354401
3417.050171	-43.958824
3418.395996	-43.563530
3419.741821	-43.153202
3421.087646	-42.742378
3422.433472	-42.331959
3423.779297	-41.930012
3425.125122	-41.527370
3426.470947	-41.141735
3427.816772	-40.770123
3429.162598	-40.404434
3430.508423	-40.061485
3431.854248	-39.735893
3433.200073	-39.417824
3434.545898	-39.126152
3435.891724	-38.859982
3437.237549	-38.606453
3438.583374	-38.374542
3439.929199	-38.166763
3441.275024	-37.983734
3442.620850	-37.826359
3443.966675	-37.693062
3445.312500	-37.590725
3446.658325	-37.517487
3448.004150	-37.478088
3449.349976	-37.467049
3450.695801	-37.488037
3452.041626	-37.539810
3453.387451	-37.623138
3454.733276	-37.734837
3456.079102	-37.872894
3457.424927	-38.038616
3458.770752	-38.226955
3460.116577	-38.424133
3461.462402	-38.634865
3462.808228	-38.842327
3464.154053	-39.050720
3465.499878	-39.253609
3466.845703	-39.444294
3468.191528	-39.604179
3469.537354	-39.752472
3470.883179	-39.875164
3472.229004	-39.985207
3473.574829	-40.066368
3474.920654	-40.132160
3476.266479	-40.190701
3477.612305	-40.238846
3478.958130	-40.277916
3480.303955	-40.314472
3481.649780	-40.350327
3482.995605	-40.393547
3484.341431	-40.444801
3485.687256	-40.504848
3487.033081	-40.570122
3488.378906	-40.645397
3489.724731	-40.735397
3491.070557	-40.839867
3492.416382	-40.956272
3493.762207	-41.085640
3495.108032	-41.231853
3496.453857	-41.395798
3497.799683	-41.576435
3499.145508	-41.768375
3500.491333	-41.972462
3501.837158	-42.198536
3503.182983	-42.444489
3504.528809	-42.695370
3505.874634	-42.961666
3507.220459	-43.253281
3508.566284	-43.556236
3509.912109	-43.864697
3511.257935	-44.195797
3512.603760	-44.530468
3513.949585	-44.869343
3515.295410	-45.222980
3516.641235	-45.579983
3517.987061	-45.933876
3519.332886	-46.278889
3520.678711	-46.632778
3522.024536	-46.952755
3523.370361	-47.269169
3524.716187	-47.545879
3526.062012	-47.797321
3527.407837	-48.016678
3528.753662	-48.187603
3530.099487	-48.322628
3531.445312	-48.410088
3532.791138	-48.452747
3534.136963	-48.458202
3535.482788	-48.429329
3536.828613	-48.368191
3538.174438	-48.282097
3539.520264	-48.175636
3540.866089	-48.059292
3542.211914	-47.939362
3543.557739	-47.813637
3544.903564	-47.694366
3546.249390	-47.572670
3547.595215	-47.466991
3548.941040	-47.368088
3550.286865	-47.278538
3551.632690	-47.208492
3552.978516	-47.152725
3554.324341	-47.114735
3555.670166	-47.092270
3557.015991	-47.085796
3558.361816	-47.097454
3559.707642	-47.128334
3561.053467	-47.177872
3562.399292	-47.244133
3563.745117	-47.328758
3565.090942	-47.432510
3566.436768	-47.553543
3567.782593	-47.692345
3569.128418	-47.849354
3570.474243	-48.020737
3571.820068	-48.206940
3573.165894	-48.406807
3574.511719	-48.620731
3575.857544	-48.842316
3577.203369	-49.072819
3578.549194	-49.306236
3579.895020	-49.538662
3581.240845	-49.772469
3582.586670	-49.993279
3583.932495	-50.207550
3585.278320	-50.389858
3586.624146	-50.550217
3587.969971	-50.683327
3589.315796	-50.768951
3590.661621	-50.822559
3592.007446	-50.828300
3593.353271	-50.797356
3594.699097	-50.722061
3596.044922	-50.604340
3597.390747	-50.461327
3598.736572	-50.287331
3600.082397	-50.093788
3601.428223	-49.876987
3602.774048	-49.659267
3604.119873	-49.431923
3605.465698	-49.207973
3606.811523	-48.988514
3608.157349	-48.773663
3609.503174	-48.568047
3610.848999	-48.376656
3612.194824	-48.201023
3613.540649	-48.036209
3614.886475	-47.886684
3616.232300	-47.756718
3617.578125	-47.643929
3618.923950	-47.548512
3620.269775	-47.471455
3621.615601	-47.413662
3622.961426	-47.373661
3624.307251	-47.351631
3625.653076	-47.347080
3626.998901	-47.360458
3628.344727	-47.391167
3629.690552	-47.438423
3631.036377	-47.505741
3632.382202	-47.589355
3633.728027	-47.684547
3635.073853	-47.790646
3636.419678	-47.908916
3637.765503	-48.034599
3639.111328	-48.164261
3640.457153	-48.304630
3641.802979	-48.441723
3643.148804	-48.566895
3644.494629	-48.684502
3645.840454	-48.779396
3647.186279	-48.852589
3648.532104	-48.900215
3649.877930	-48.906094
3651.223755	-48.874474
3652.569580	-48.799194
3653.915405	-48.682354
3655.261230	-48.520969
3656.607056	-48.308632
3657.952881	-48.072910
3659.298706	-47.806534
3660.644531	-47.497871
3661.990356	-47.185802
3663.336182	-46.853661
3664.682007	-46.507401
3666.027832	-46.160507
3667.373657	-45.821014
3668.719482	-45.474884
3670.065308	-45.141361
3671.411133	-44.814320
3672.756958	-44.500835
3674.102783	-44.195385
3675.448608	-43.909336
3676.794434	-43.632801
3678.140259	-43.373867
3679.486084	-43.131424
3680.831909	-42.904438
3682.177734	-42.698299
3683.523560	-42.502548
3684.869385	-42.321697
3686.215210	-42.162533
3687.561035	-42.017620
3688.906860	-41.885426
3690.252686	-41.773876
3691.598511	-41.677658
3692.944336	-41.591820
3694.290161	-41.524746
3695.635986	-41.468964
3696.981812	-41.423080
3698.327637	-41.389835
3699.673462	-41.356018
3701.019287	-41.335762
3702.365112	-41.307850
3703.710938	-41.283192
3705.056763	-41.251675
3706.402588	-41.208477
3707.748413	-41.142551
3709.094238	-41.051319
3710.440063	-40.936394
3711.785889	-40.793720
3713.131714	-40.621872
3714.477539	-40.406345
3715.823364	-40.177742
3717.169189	-39.917934
3718.515015	-39.649876
3719.860840	-39.371788
3721.206665	-39.100685
3722.552490	-38.839474
3723.898315	-38.600834
3725.244141	-38.388210
3726.589966	-38.201080
3727.935791	-38.052498
3729.281616	-37.942261
3730.627441	-37.864162
3731.973267	-37.828434
3733.319092	-37.827347
3734.664917	-37.861355
3736.010742	-37.934811
3737.356567	-38.038261
3738.702393	-38.165249
3740.048218	-38.321468
3741.394043	-38.509464
3742.739868	-38.719666
3744.085693	-38.950481
3745.431519	-39.206486
3746.777344	-39.483002
3748.123169	-39.778278
3749.468994	-40.090984
3750.814819	-40.416866
3752.160645	-40.763252
3753.506470	-41.129456
3754.852295	-41.504684
3756.198120	-41.895012
3757.543945	-42.297668
3758.889771	-42.704891
3760.235596	-43.112980
3761.581421	-43.534519
3762.927246	-43.958408
3764.273071	-44.368683
3765.618896	-44.780739
3766.964722	-45.180660
3768.310547	-45.554363
3769.656372	-45.909035
3771.002197	-46.234959
3772.348022	-46.515762
3773.693848	-46.764011
3775.039673	-46.972164
3776.385498	-47.123508
3777.731323	-47.245216
3779.077148	-47.312874
3780.422974	-47.352806
3781.768799	-47.351162
3783.114624	-47.325748
3784.460449	-47.278381
3785.806274	-47.213833
3787.152100	-47.146297
3788.497925	-47.064228
3789.843750	-46.987431
3791.189575	-46.914898
3792.535400	-46.848457
3793.881226	-46.790588
3795.227051	-46.740028
3796.572876	-46.706230
3797.918701	-46.685989
3799.264526	-46.679993
3800.610352	-46.690857
3801.956177	-46.718082
3803.302002	-46.763241
3804.647827	-46.823277
3805.993652	-46.902252
3807.339478	-46.998310
3808.685303	-47.113655
3810.031128	-47.247025
3811.376953	-47.397022
3812.722778	-47.562500
3814.068604	-47.746746
3815.414429	-47.946426
3816.760254	-48.162167
3818.106079	-48.394054
3819.451904	-48.634701
3820.797729	-48.883884
3822.143555	-49.140682
3823.489380	-49.406490
3824.835205	-49.679062
3826.181030	-49.947437
3827.526855	-50.203770
3828.872681	-50.448887
3830.218506	-50.672810
3831.564331	-50.881062
3832.910156	-51.055481
3834.255981	-51.201218
3835.601807	-51.296928
3836.947632	-51.351467
3838.293457	-51.364422
3839.639282	-51.336315
3840.985107	-51.268166
3842.330933	-51.165211
3843.676758	-51.030922
3845.022583	-50.874237
3846.368408	-50.700432
3847.714233	-50.512363
3849.060059	-50.319881
3850.405884	-50.126827
3851.751709	-49.933403
3853.097534	-49.747005
3854.443359	-49.567127
3855.789185	-49.402634
3857.135010	-49.250725
3858.480835	-49.108402
3859.826660	-48.980942
3861.172485	-48.874958
3862.518311	-48.786850
3863.864136	-48.715401
3865.209961	-48.661919
3866.555786	-48.626011
3867.901611	-48.609924
3869.247437	-48.609535
3870.593262	-48.626675
3871.939087	-48.663383
3873.284912	-48.720520
3874.630737	-48.794743
3875.976562	-48.884281
3877.322388	-48.992325
3878.668213	-49.118053
3880.014038	-49.254204
3881.359863	-49.400532
3882.705688	-49.556618
3884.051514	-49.721069
3885.397339	-49.891609
3886.743164	-50.064091
3888.088989	-50.227695
3889.434814	-50.384655
3890.780640	-50.527542
3892.126465	-50.647686
3893.472290	-50.740627
3894.818115	-50.802773
3896.163940	-50.834023
3897.509766	-50.817101
3898.855591	-50.756298
3900.201416	-50.656311
3901.547241	-50.510887
3902.893066	-50.328167
3904.238892	-50.108109
3905.584717	-49.860291
3906.930542	-49.601631
3908.276367	-49.315037
3909.622192	-49.020668
3910.968018	-48.725418
3912.313843	-48.425354
3913.659668	-48.131104
3915.005493	-47.835388
3916.351318	-47.558483
3917.697144	-47.289520
3919.042969	-47.032963
3920.388794	-46.791359
3921.734619	-46.562168
3923.080444	-46.349918
3924.426270	-46.152843
3925.772095	-45.976231
3927.117920	-45.814396
3928.463745	-45.669765
3929.809570	-45.543011
3931.155396	-45.432819
3932.501221	-45.339821
3933.847046	-45.264420
3935.192871	-45.203976
3936.538696	-45.156292
3937.884521	-45.126877
3939.230347	-45.111919
3940.576172	-45.110134
3941.921997	-45.119579
3943.267822	-45.137215
3944.613647	-45.157307
3945.959473	-45.186314
3947.305298	-45.218006
3948.651123	-45.246674
3949.996948	-45.260643
3951.342773	-45.265488
3952.688599	-45.248264
3954.034424	-45.194126
3955.380249	-45.131237
3956.726074	-45.010929
3958.071899	-44.844772
3959.417725	-44.646034
3960.763550	-44.401127
3962.109375	-44.104046
3963.455200	-43.766678
3964.801025	-43.396278
3966.146851	-42.994793
3967.492676	-42.572803
3968.838501	-42.120148
3970.184326	-41.674759
3971.530151	-41.235901
3972.875977	-40.780933
3974.221802	-40.345287
3975.567627	-39.930088
3976.913452	-39.532928
3978.259277	-39.162983
3979.605103	-38.825031
3980.950928	-38.518074
3982.296753	-38.250069
3983.642578	-38.021645
3984.988403	-37.842056
3986.334229	-37.711655
3987.680054	-37.622654
3989.025879	-37.582539
3990.371704	-37.596531
3991.717529	-37.656330
3993.063354	-37.764538
3994.409180	-37.919067
3995.755005	-38.114861
3997.100830	-38.351444
3998.446655	-38.625107
3999.792480	-38.942188
4001.138306	-39.286957
4002.484131	-39.654636
4003.829956	-40.055782
4005.175781	-40.468739
4006.521606	-40.895500
4007.867432	-41.341518
4009.213257	-41.786701
4010.559082	-42.234394
4011.904907	-42.671715
4013.250732	-43.107182
4014.596558	-43.508682
4015.942383	-43.887344
4017.288208	-44.247868
4018.634033	-44.556896
4019.979858	-44.829372
4021.325684	-45.070858
4022.671509	-45.256268
4024.017334	-45.396152
4025.363159	-45.495934
4026.708984	-45.586559
4028.054810	-45.623466
4029.400635	-45.636101
4030.746460	-45.646366
4032.092285	-45.632713
4033.438110	-45.612186
4034.783936	-45.590958
4036.129761	-45.572506
4037.475586	-45.559597
4038.821411	-45.548668
4040.167236	-45.548130
4041.513062	-45.559319
4042.858887	-45.586117
4044.204712	-45.623726
4045.550537	-45.673626
4046.896362	-45.744091
4048.242188	-45.833157
4049.588013	-45.932137
4050.933838	-46.048542
4052.279663	-46.182102
4053.625488	-46.333080
4054.971313	-46.502762
4056.317139	-46.687714
4057.662964	-46.888531
4059.008789	-47.107250
4060.354614	-47.339409
4061.700439	-47.586872
4063.046265	-47.854435
4064.392090	-48.124157
4065.737915	-48.407948
4067.083740	-48.707100
4068.429565	-49.007339
4069.775391	-49.308605
4071.121216	-49.614517
4072.467041	-49.910645
4073.812866	-50.197468
4075.158691	-50.468307
4076.504517	-50.716133
4077.850342	-50.933834
4079.196167	-51.127857
4080.541992	-51.274246
4081.887817	-51.379097
4083.233643	-51.446205
4084.579468	-51.464310
4085.925293	-51.449875
4087.271118	-51.388458
4088.616943	-51.300598
4089.962769	-51.185272
4091.308594	-51.049244
4092.654419	-50.897224
4094.000244	-50.740932
4095.346069	-50.571926
4096.691895	-50.408447
4098.037720	-50.252968
4099.383545	-50.101112
4100.729370	-49.961109
4102.075195	-49.831619
4103.421021	-49.713364
4104.766846	-49.612820
4106.112671	-49.529221
4107.458496	-49.463139
4108.804321	-49.413063
4110.150146	-49.381687
4111.495972	-49.369301
4112.841797	-49.375095
4114.187622	-49.399418
4115.533447	-49.442879
4116.879272	-49.502903
4118.225098	-49.581436
4119.570923	-49.677551
4120.916748	-49.792042
4122.262573	-49.920506
4123.608398	-50.065582
4124.954224	-50.230122
4126.300049	-50.407131
4127.645874	-50.592209
4128.991699	-50.783669
4130.337524	-50.980808
4131.683350	-51.185234
4133.029175	-51.390083
4134.375000	-51.582542
4135.720825	-51.767269
4137.066650	-51.933075
4138.412476	-52.066860
4139.758301	-52.179661
4141.104126	-52.262985
4142.449951	-52.297195
4143.795776	-52.284573
4145.141602	-52.239113
4146.487427	-52.150085
4147.833252	-52.014858
4149.179077	-51.849564
4150.524902	-51.648991
4151.870728	-51.435398
4153.216553	-51.194805
4154.562378	-50.943771
4155.908203	-50.687714
4157.254028	-50.420841
4158.599854	-50.168694
4159.945679	-49.917793
4161.291504	-49.672745
4162.637329	-49.440998
4163.983154	-49.219116
4165.328979	-49.014259
4166.674805	-48.821075
4168.020630	-48.646133
4169.366455	-48.489799
4170.712280	-48.348789
4172.058105	-48.228142
4173.403931	-48.121525
4174.749756	-48.033146
4176.095581	-47.964767
4177.441406	-47.915348
4178.787231	-47.880184
4180.133057	-47.863274
4181.478882	-47.865013
4182.824707	-47.883949
4184.170532	-47.916920
4185.516357	-47.963055
4186.862183	-48.023300
4188.208008	-48.093651
4189.553833	-48.172222
4190.899658	-48.260635
4192.245483	-48.348362
4193.591309	-48.435402
4194.937134	-48.523964
4196.282959	-48.597641
4197.628784	-48.651371
4198.974609	-48.689777
4200.320435	-48.700706
4201.666260	-48.664261
4203.012085	-48.604145
4204.357910	-48.479645
4205.703735	-48.336880
4207.049561	-48.130116
4208.395386	-47.891140
4209.741211	-47.594852
4211.087036	-47.280319
4212.432861	-46.937279
4213.778687	-46.561264
4215.124512	-46.175522
4216.470337	-45.765488
4217.816162	-45.357719
4219.161987	-44.962173
4220.507812	-44.549606
4221.853638	-44.153477
4223.199463	-43.767330
4224.545288	-43.380714
4225.891113	-43.016354
4227.236938	-42.669792
4228.582764	-42.341312
4229.928589	-42.024666
4231.274414	-41.724041
4232.620239	-41.451771
4233.966064	-41.207932
4235.311890	-40.982769
4236.657715	-40.775364
4238.003540	-40.595638
4239.349365	-40.443649
4240.695190	-40.325027
4242.041016	-40.239498
4243.386841	-40.179451
4244.732666	-40.153557
4246.078491	-40.163177
4247.424316	-40.209194
4248.770142	-40.286842
4250.115967	-40.394531
4251.461792	-40.540688
4252.807617	-40.718102
4254.153442	-40.913765
4255.499268	-41.141705
4256.845093	-41.375305
4258.190918	-41.622322
4259.536743	-41.891075
4260.882568	-42.145348
4262.228394	-42.397598
4263.574219	-42.624706
4264.920044	-42.837074
4266.265869	-43.027294
4267.611694	-43.192650
4268.957520	-43.334259
4270.303345	-43.450489
4271.649170	-43.530743
4272.994995	-43.599266
4274.340820	-43.656506
4275.686646	-43.702652
4277.032471	-43.737122
4278.378296	-43.773098
4279.724121	-43.800327
4281.069946	-43.835613
4282.415771	-43.880974
4283.761597	-43.933815
4285.107422	-43.992584
4286.453247	-44.059372
4287.799072	-44.141022
4289.144897	-44.242073
4290.490723	-44.357410
4291.836548	-44.479271
4293.182373	-44.618511
4294.528198	-44.779713
4295.874023	-44.955772
4297.219849	-45.143833
4298.565674	-45.347736
4299.911499	-45.569584
4301.257324	-45.806801
4302.603149	-46.062405
4303.948975	-46.332443
4305.294800	-46.616302
4306.640625	-46.920555
4307.986450	-47.229370
4309.332275	-47.550159
4310.678101	-47.893684
4312.023926	-48.227642
4313.369751	-48.586716
4314.715576	-48.941532
4316.061401	-49.291241
4317.407227	-49.646454
4318.753052	-49.985027
4320.098877	-50.313709
4321.444702	-50.622429
4322.790527	-50.900066
4324.136353	-51.152359
4325.482178	-51.364594
4326.828003	-51.530922
4328.173828	-51.659245
4329.519653	-51.743134
4330.865479	-51.791122
4332.211304	-51.783363
4333.557129	-51.762398
4334.902954	-51.695347
4336.248779	-51.611973
4337.594604	-51.513634
4338.940430	-51.392220
4340.286255	-51.280861
4341.632080	-51.157219
4342.977905	-51.040104
4344.323730	-50.924526
4345.669556	-50.822712
4347.015381	-50.733719
4348.361206	-50.653194
4349.707031	-50.586166
4351.052856	-50.538303
4352.398682	-50.508564
4353.744507	-50.493347
4355.090332	-50.496143
4356.436157	-50.514523
4357.781982	-50.552540
4359.127808	-50.612305
4360.473633	-50.686172
4361.819458	-50.776775
4363.165283	-50.890507
4364.511108	-51.021824
4365.856934	-51.168797
4367.202759	-51.332565
4368.548584	-51.514053
4369.894409	-51.711395
4371.240234	-51.920544
4372.586060	-52.140831
4373.931885	-52.375076
4375.277710	-52.611534
4376.623535	-52.851910
4377.969360	-53.093456
4379.315186	-53.333618
4380.661011	-53.564713
4382.006836	-53.776180
4383.352661	-53.969109
4384.698486	-54.130970
4386.044312	-54.267380
4387.390137	-54.364399
4388.735962	-54.412590
4390.081787	-54.424873
4391.427612	-54.391659
4392.773438	-54.318356
4394.119263	-54.212139
4395.465088	-54.069401
4396.810913	-53.899998
4398.156738	-53.712177
4399.502563	-53.509003
4400.848389	-53.298962
4402.194214	-53.080276
4403.540039	-52.870155
4404.885864	-52.657730
4406.231689	-52.453880
4407.577515	-52.262440
4408.923340	-52.082397
4410.269165	-51.916039
4411.614990	-51.761093
4412.960815	-51.624985
4414.306641	-51.510853
4415.652466	-51.410469
4416.998291	-51.327248
4418.344116	-51.265015
4419.689941	-51.221172
4421.035767	-51.193604
4422.381592	-51.185955
4423.727417	-51.194717
4425.073242	-51.223904
4426.419067	-51.269264
4427.764893	-51.330067
4429.110718	-51.410217
4430.456543	-51.505146
4431.802368	-51.613846
4433.148193	-51.736526
4434.494019	-51.866661
4435.839844	-52.008072
4437.185669	-52.153580
4438.531494	-52.298462
4439.877319	-52.447815
4441.223145	-52.585442
4442.568970	-52.715126
4443.914795	-52.819630
4445.260620	-52.910011
4446.606445	-52.953602
4447.952271	-52.976429
4449.298096	-52.950191
4450.643921	-52.881702
4451.989746	-52.767559
4453.335571	-52.611256
4454.681396	-52.421173
4456.027222	-52.185528
4457.373047	-51.920517
4458.718872	-51.640938
4460.064697	-51.333477
4461.410522	-51.012341
4462.756348	-50.675526
4464.102173	-50.350746
4465.447998	-50.026733
4466.793823	-49.698128
4468.139648	-49.382336
4469.485474	-49.078827
4470.831299	-48.780521
4472.177124	-48.496277
4473.522949	-48.230438
4474.868774	-47.982964
4476.214600	-47.742954
4477.560425	-47.524452
4478.906250	-47.322826
4480.252075	-47.138332
4481.597900	-46.975639
4482.943726	-46.823051
4484.289551	-46.687450
4485.635376	-46.575638
4486.981201	-46.483089
4488.327026	-46.408493
4489.672852	-46.346355
4491.018677	-46.301693
4492.364502	-46.278408
4493.710327	-46.268673
4495.056152	-46.271732
4496.401978	-46.292076
4497.747803	-46.319054
4499.093628	-46.354252
4500.439453	-46.387936
4501.785278	-46.431622
4503.131104	-46.463737
4504.476929	-46.497311
4505.822754	-46.518753
4507.168579	-46.514053
4508.514404	-46.490269
4509.860229	-46.435253
4511.206055	-46.369495
4512.551880	-46.267811
4513.897705	-46.150127
4515.243530	-46.003849
4516.589355	-45.856224
4517.935181	-45.706379
4519.281006	-45.548248
4520.626831	-45.396954
4521.972656	-45.266361
4523.318481	-45.150921
4524.664307	-45.061111
4526.010132	-44.995548
4527.355957	-44.950394
4528.701782	-44.935524
4530.047607	-44.946339
4531.393433	-44.979412
4532.739258	-45.052254
4534.085083	-45.145519
4535.430908	-45.261665
4536.776733	-45.402790
4538.122559	-45.566940
4539.468384	-45.755051
4540.814209	-45.964996
4542.160034	-46.195614
4543.505859	-46.448151
4544.851685	-46.720520
4546.197510	-47.010109
4547.543335	-47.319130
4548.889160	-47.647148
4550.234985	-47.983940
4551.580811	-48.340767
4552.926636	-48.723087
4554.272461	-49.106159
4555.618286	-49.508701
4556.964111	-49.916729
4558.309937	-50.331646
4559.655762	-50.749268
4561.001587	-51.175022
4562.347412	-51.602612
4563.693237	-52.002701
4565.039062	-52.399994
4566.384888	-52.787586
4567.730713	-53.139420
4569.076538	-53.471275
4570.422363	-53.767433
4571.768188	-54.001728
4573.114014	-54.227139
4574.459839	-54.379810
4575.805664	-54.501858
4577.151489	-54.583187
4578.497314	-54.624195
4579.843140	-54.645226
4581.188965	-54.624168
4582.534790	-54.590462
4583.880615	-54.546051
4585.226440	-54.487698
4586.572266	-54.427189
4587.918091	-54.367538
4589.263916	-54.315868
4590.609741	-54.268085
4591.955566	-54.231300
4593.301392	-54.202576
4594.647217	-54.189133
4595.993042	-54.192970
4597.338867	-54.212551
4598.684692	-54.246994
4600.030518	-54.304012
4601.376343	-54.376709
4602.722168	-54.461624
4604.067993	-54.567299
4605.413818	-54.691521
4606.759644	-54.834503
4608.105469	-54.995987
4609.451294	-55.173546
4610.797119	-55.364666
4612.142944	-55.577297
4613.488770	-55.811417
4614.834595	-56.050110
4616.180420	-56.306511
4617.526245	-56.585999
4618.872070	-56.859947
4620.217896	-57.148392
4621.563721	-57.450329
4622.909546	-57.740303
4624.255371	-58.032913
4625.601196	-58.326324
4626.947021	-58.605511
4628.292847	-58.854179
4629.638672	-59.082703
4630.984497	-59.281044
4632.330322	-59.448032
4633.676147	-59.568695
4635.021973	-59.655762
4636.367798	-59.699524
4637.713623	-59.700722
4639.059448	-59.644756
4640.405273	-59.575462
4641.751099	-59.476696
4643.096924	-59.345890
4644.442749	-59.203472
4645.788574	-59.041698
4647.134399	-58.880943
4648.480225	-58.725636
4649.826050	-58.567688
4651.171875	-58.417877
4652.517700	-58.278400
4653.863525	-58.150620
4655.209351	-58.032467
4656.555176	-57.929173
4657.901001	-57.847153
4659.246826	-57.783951
4660.592651	-57.727730
4661.938477	-57.693119
4663.284302	-57.683201
4664.630127	-57.686489
4665.975952	-57.709156
4667.321777	-57.753574
4668.667603	-57.811958
4670.013428	-57.888752
4671.359253	-57.984703
4672.705078	-58.097359
4674.050903	-58.232742
4675.396729	-58.380505
4676.742554	-58.541142
4678.088379	-58.721916
4679.434204	-58.911579
4680.780029	-59.113052
4682.125854	-59.317318
4683.471680	-59.527271
4684.817505	-59.737389
4686.163330	-59.934307
4687.509155	-60.125683
4688.854980	-60.319828
4690.200806	-60.481823
4691.546631	-60.614838
4692.892456	-60.707752
4694.238281	-60.769482
4695.584106	-60.799198
4696.929932	-60.767288
4698.275757	-60.699017
4699.621582	-60.596306
4700.967407	-60.452934
4702.313232	-60.269093
4703.659058	-60.067043
4705.004883	-59.845970
4706.350708	-59.607285
4707.696533	-59.353485
4709.042358	-59.101456
4710.388184	-58.849640
4711.734009	-58.603085
4713.079834	-58.360447
4714.425659	-58.126621
4715.771484	-57.901234
4717.117310	-57.698425
4718.463135	-57.506374
4719.808960	-57.329601
4721.154785	-57.175957
4722.500610	-57.032433
4723.846436	-56.910252
4725.192261	-56.800423
4726.538086	-56.703197
4727.883911	-56.627953
4729.229736	-56.575562
4730.575562	-56.535862
4731.921387	-56.514378
4733.267212	-56.517223
4734.613037	-56.535908
4735.958862	-56.563778
4737.304688	-56.610462
4738.650513	-56.672348
4739.996338	-56.743809
4741.342163	-56.831284
4742.687988	-56.922092
4744.033813	-57.014343
4745.379639	-57.118107
4746.725464	-57.214558
4748.071289	-57.292149
4749.417114	-57.365997
4750.762939	-57.425156
4752.108765	-57.449589
4753.454590	-57.464489
4754.800415	-57.419155
4756.146240	-57.331829
4757.492065	-57.229744
4758.837891	-57.069080
4760.183716	-56.868195
4761.529541	-56.639420
4762.875366	-56.379215
4764.221191	-56.096302
4765.567017	-55.790447
4766.912842	-55.487938
4768.258667	-55.181087
4769.604492	-54.888313
4770.950317	-54.592045
4772.296143	-54.327152
4773.641968	-54.083847
4774.987793	-53.863056
4776.333618	-53.673122
4777.679443	-53.514561
4779.025269	-53.394840
4780.371094	-53.308212
