Frequency (Hz)	Level (dB)
3213.830566	-47.193874
3215.176392	-47.530983
3216.522217	-47.834301
3217.868042	-48.144012
3219.213867	-48.392921
3220.559692	-48.618095
3221.905518	-48.794716
3223.251343	-48.934025
3224.597168	-49.026363
3225.942993	-49.083012
3227.288818	-49.082417
3228.634644	-49.061501
3229.980469	-49.005478
3231.326294	-48.928455
3232.672119	-48.832317
3234.017944	-48.721630
3235.363770	-48.602455
3236.709595	-48.483803
3238.055420	-48.367367
3239.401245	-48.258064
3240.747070	-48.153656
3242.092896	-48.062466
3243.438721	-47.984413
3244.784546	-47.919182
3246.130371	-47.868996
3247.476196	-47.837364
3248.822021	-47.820152
3250.167847	-47.820610
3251.513672	-47.841473
3252.859497	-47.878117
3254.205322	-47.933708
3255.551147	-48.009197
3256.896973	-48.103107
3258.242798	-48.213577
3259.588623	-48.342339
3260.934448	-48.488983
3262.280273	-48.652317
3263.626099	-48.831436
3264.971924	-49.025990
3266.317749	-49.236980
3267.663574	-49.459480
3269.009399	-49.688232
3270.355225	-49.924633
3271.701050	-50.168682
3273.046875	-50.414593
3274.392700	-50.657059
3275.738525	-50.889099
3277.084351	-51.104771
3278.430176	-51.302868
3279.776001	-51.472885
3281.121826	-51.611691
3282.467651	-51.716480
3283.813477	-51.773720
3285.159302	-51.790161
3286.505127	-51.769440
3287.850952	-51.709084
3289.196777	-51.604156
3290.542603	-51.470016
3291.888428	-51.303452
3293.234253	-51.123920
3294.580078	-50.926052
3295.925903	-50.721195
3297.271729	-50.507629
3298.617554	-50.294491
3299.963379	-50.091091
3301.309204	-49.893551
3302.655029	-49.706264
3304.000854	-49.529263
3305.346680	-49.366562
3306.692505	-49.220131
3308.038330	-49.089680
3309.384155	-48.975300
3310.729980	-48.878990
3312.075806	-48.802799
3313.421631	-48.744205
3314.767456	-48.703850
3316.113281	-48.682487
3317.459106	-48.680832
3318.804932	-48.696129
3320.150757	-48.730892
3321.496582	-48.785408
3322.842407	-48.855873
3324.188232	-48.941597
3325.534058	-49.045120
3326.879883	-49.163342
3328.225708	-49.294552
3329.571533	-49.438892
3330.917358	-49.590912
3332.263184	-49.747200
3333.609009	-49.905853
3334.954834	-50.066223
3336.300659	-50.222809
3337.646484	-50.366562
3338.992310	-50.495281
3340.338135	-50.589619
3341.683960	-50.666271
3343.029785	-50.712372
3344.375610	-50.709934
3345.721436	-50.664410
3347.067261	-50.584385
3348.413086	-50.455006
3349.758911	-50.291096
3351.104736	-50.080143
3352.450562	-49.848789
3353.796387	-49.589046
3355.142212	-49.303284
3356.488037	-49.014938
3357.833862	-48.713238
3359.179688	-48.411423
3360.525513	-48.104557
3361.871338	-47.810863
3363.217163	-47.521427
3364.562988	-47.237495
3365.908813	-46.971355
3367.254639	-46.717346
3368.600464	-46.475239
3369.946289	-46.254223
3371.292114	-46.047371
3372.637939	-45.852470
3373.983765	-45.680218
3375.329590	-45.522606
3376.675415	-45.384422
3378.021240	-45.262264
3379.367065	-45.156231
3380.712891	-45.067070
3382.058716	-44.995979
3383.404541	-44.939857
3384.750366	-44.901089
3386.096191	-44.875225
3387.442017	-44.861382
3388.787842	-44.864479
3390.133667	-44.873676
3391.479492	-44.895985
3392.825317	-44.915356
3394.171143	-44.938316
3395.516968	-44.965282
3396.862793	-44.988956
3398.208618	-44.993435
3399.554443	-44.983818
3400.900269	-44.948914
3402.246094	-44.882000
3403.591919	-44.793812
3404.937744	-44.654110
3406.283569	-44.453850
3407.629395	-44.229427
3408.975220	-43.952965
3410.321045	-43.619087
3411.666870	-43.260532
3413.012695	-42.843548
3414.358521	-42.414612
3415.704346	-41.963951
3417.050171	-41.477787
3418.395996	-40.992790
3419.741821	-40.503548
3421.087646	-40.014244
3422.433472	-39.525711
3423.779297	-39.056080
3425.125122	-38.604652
3426.470947	-38.167206
3427.816772	-37.751736
3429.162598	-37.367001
3430.508423	-37.018913
3431.854248	-36.707275
3433.200073	-36.436405
3434.545898	-36.211121
3435.891724	-36.036251
3437.237549	-35.909210
3438.583374	-35.834209
3439.929199	-35.818161
3441.275024	-35.857933
3442.620850	-35.954525
3443.966675	-36.112637
3445.312500	-36.321106
3446.658325	-36.572838
3448.004150	-36.871925
3449.349976	-37.217930
3450.695801	-37.598354
3452.041626	-38.007870
3453.387451	-38.438595
3454.733276	-38.882748
3456.079102	-39.360477
3457.424927	-39.839172
3458.770752	-40.306728
3460.116577	-40.777485
3461.462402	-41.221165
3462.808228	-41.653515
3464.154053	-42.067314
3465.499878	-42.435184
3466.845703	-42.766510
3468.191528	-43.060383
3469.537354	-43.310165
3470.883179	-43.514019
3472.229004	-43.675434
3473.574829	-43.788525
3474.920654	-43.893600
3476.266479	-43.954720
3477.612305	-43.995869
3478.958130	-44.022179
3480.303955	-44.038677
3481.649780	-44.048775
3482.995605	-44.052082
3484.341431	-44.063004
3485.687256	-44.077740
3487.033081	-44.101788
3488.378906	-44.128422
3489.724731	-44.168190
3491.070557	-44.225082
3492.416382	-44.295856
3493.762207	-44.375992
3495.108032	-44.472301
3496.453857	-44.588577
3497.799683	-44.715702
3499.145508	-44.861713
3500.491333	-45.024891
3501.837158	-45.202412
3503.182983	-45.397850
3504.528809	-45.609245
3505.874634	-45.836117
3507.220459	-46.079712
3508.566284	-46.338795
3509.912109	-46.610550
3511.257935	-46.897903
3512.603760	-47.194511
3513.949585	-47.505150
3515.295410	-47.814270
3516.641235	-48.134689
3517.987061	-48.458298
3519.332886	-48.774994
3520.678711	-49.088280
3522.024536	-49.381142
3523.370361	-49.657875
3524.716187	-49.911510
3526.062012	-50.137775
3527.407837	-50.322163
3528.753662	-50.474915
3530.099487	-50.574997
3531.445312	-50.635818
3532.791138	-50.660023
3534.136963	-50.631199
3535.482788	-50.578472
3536.828613	-50.492725
3538.174438	-50.383156
3539.520264	-50.255730
3540.866089	-50.118004
3542.211914	-49.971924
3543.557739	-49.822659
3544.903564	-49.679085
3546.249390	-49.538815
3547.595215	-49.409431
3548.941040	-49.289032
3550.286865	-49.182175
3551.632690	-49.090736
3552.978516	-49.015488
3554.324341	-48.955975
3555.670166	-48.911861
3557.015991	-48.886639
3558.361816	-48.883129
3559.707642	-48.896927
3561.053467	-48.927994
3562.399292	-48.976898
3563.745117	-49.045544
3565.090942	-49.132153
3566.436768	-49.236179
3567.782593	-49.358173
3569.128418	-49.498249
3570.474243	-49.655556
3571.820068	-49.826740
3573.165894	-50.016380
3574.511719	-50.215763
3575.857544	-50.423828
3577.203369	-50.640560
3578.549194	-50.857521
3579.895020	-51.080505
3581.240845	-51.304188
3582.586670	-51.511391
3583.932495	-51.708736
3585.278320	-51.879978
3586.624146	-52.036861
3587.969971	-52.152508
3589.315796	-52.230263
3590.661621	-52.268776
3592.007446	-52.266159
3593.353271	-52.223942
3594.699097	-52.142303
3596.044922	-52.012569
3597.390747	-51.861156
3598.736572	-51.675529
3600.082397	-51.473835
3601.428223	-51.252811
3602.774048	-51.021687
3604.119873	-50.785759
3605.465698	-50.554436
3606.811523	-50.325935
3608.157349	-50.106075
3609.503174	-49.893139
3610.848999	-49.694237
3612.194824	-49.508133
3613.540649	-49.337067
3614.886475	-49.180698
3616.232300	-49.041615
3617.578125	-48.922638
3618.923950	-48.821171
3620.269775	-48.735249
3621.615601	-48.670609
3622.961426	-48.623974
3624.307251	-48.595272
3625.653076	-48.584362
3626.998901	-48.591827
3628.344727	-48.617619
3629.690552	-48.661392
3631.036377	-48.722553
3632.382202	-48.799213
3633.728027	-48.886715
3635.073853	-48.989021
3636.419678	-49.103466
3637.765503	-49.226353
3639.111328	-49.351810
3640.457153	-49.484592
3641.802979	-49.611042
3643.148804	-49.738510
3644.494629	-49.849705
3645.840454	-49.945236
3647.186279	-50.017628
3648.532104	-50.058018
3649.877930	-50.062988
3651.223755	-50.029808
3652.569580	-49.951122
3653.915405	-49.829723
3655.261230	-49.667580
3656.607056	-49.458874
3657.952881	-49.213791
3659.298706	-48.938351
3660.644531	-48.642830
3661.990356	-48.315937
3663.336182	-47.978413
3664.682007	-47.638386
3666.027832	-47.283627
3667.373657	-46.940903
3668.719482	-46.597023
3670.065308	-46.255333
3671.411133	-45.930790
3672.756958	-45.608337
3674.102783	-45.304905
3675.448608	-45.012138
3676.794434	-44.730328
3678.140259	-44.472687
3679.486084	-44.224953
3680.831909	-43.990211
3682.177734	-43.773567
3683.523560	-43.575279
3684.869385	-43.393486
3686.215210	-43.223591
3687.561035	-43.069298
3688.906860	-42.932034
3690.252686	-42.811016
3691.598511	-42.704460
3692.944336	-42.607986
3694.290161	-42.524609
3695.635986	-42.454300
3696.981812	-42.399628
3698.327637	-42.341278
3699.673462	-42.294537
3701.019287	-42.250343
3702.365112	-42.199993
3703.710938	-42.146236
3705.056763	-42.091209
3706.402588	-42.008354
3707.748413	-41.906162
3709.094238	-41.777882
3710.440063	-41.617790
3711.785889	-41.426426
3713.131714	-41.195755
3714.477539	-40.925827
3715.823364	-40.630066
3717.169189	-40.297047
3718.515015	-39.971115
3719.860840	-39.609425
3721.206665	-39.259808
3722.552490	-38.926838
3723.898315	-38.618824
3725.244141	-38.337780
3726.589966	-38.090485
3727.935791	-37.890507
3729.281616	-37.744190
3730.627441	-37.638134
3731.973267	-37.583096
3733.319092	-37.569664
3734.664917	-37.602020
3736.010742	-37.678795
3737.356567	-37.798489
3738.702393	-37.951263
3740.048218	-38.128384
3741.394043	-38.339130
3742.739868	-38.579243
3744.085693	-38.843445
3745.431519	-39.131199
3746.777344	-39.439617
3748.123169	-39.766933
3749.468994	-40.111076
3750.814819	-40.472057
3752.160645	-40.849575
3753.506470	-41.244904
3754.852295	-41.653790
3756.198120	-42.067032
3757.543945	-42.494831
3758.889771	-42.931076
3760.235596	-43.367359
3761.581421	-43.820820
3762.927246	-44.259327
3764.273071	-44.695637
3765.618896	-45.135742
3766.964722	-45.550671
3768.310547	-45.947510
3769.656372	-46.326870
3771.002197	-46.658737
3772.348022	-46.974522
3773.693848	-47.244312
3775.039673	-47.454342
3776.385498	-47.646526
3777.731323	-47.767197
3779.077148	-47.863197
3780.422974	-47.911133
3781.768799	-47.937489
3783.114624	-47.919647
3784.460449	-47.895325
3785.806274	-47.846703
3787.152100	-47.789669
3788.497925	-47.723980
3789.843750	-47.665745
3791.189575	-47.604015
3792.535400	-47.553848
3793.881226	-47.507408
3795.227051	-47.473156
3796.572876	-47.452599
3797.918701	-47.444134
3799.264526	-47.454075
3800.610352	-47.478821
3801.956177	-47.517303
3803.302002	-47.575771
3804.647827	-47.651573
3805.993652	-47.744793
3807.339478	-47.854424
3808.685303	-47.983536
3810.031128	-48.129780
3811.376953	-48.290970
3812.722778	-48.468414
3814.068604	-48.670441
3815.414429	-48.882744
3816.760254	-49.108051
3818.106079	-49.352802
3819.451904	-49.607754
3820.797729	-49.876617
3822.143555	-50.149361
3823.489380	-50.426556
3824.835205	-50.709518
3826.181030	-50.988358
3827.526855	-51.261200
3828.872681	-51.523380
3830.218506	-51.767303
3831.564331	-51.985790
3832.910156	-52.169460
3834.255981	-52.331577
3835.601807	-52.446808
3836.947632	-52.513577
3838.293457	-52.543381
3839.639282	-52.532833
3840.985107	-52.476265
3842.330933	-52.386738
3843.676758	-52.272926
3845.022583	-52.135944
3846.368408	-51.975430
3847.714233	-51.806423
3849.060059	-51.629417
3850.405884	-51.451031
3851.751709	-51.272957
3853.097534	-51.103310
3854.443359	-50.943184
3855.789185	-50.795570
3857.135010	-50.657314
3858.480835	-50.533478
3859.826660	-50.428280
3861.172485	-50.340328
3862.518311	-50.268990
3863.864136	-50.214886
3865.209961	-50.180637
3866.555786	-50.163643
3867.901611	-50.164532
3869.247437	-50.184444
3870.593262	-50.223957
3871.939087	-50.281727
3873.284912	-50.359196
3874.630737	-50.452267
3875.976562	-50.563667
3877.322388	-50.694542
3878.668213	-50.837051
3880.014038	-50.992924
3881.359863	-51.164925
3882.705688	-51.346996
3884.051514	-51.532295
3885.397339	-51.729740
3886.743164	-51.924183
3888.088989	-52.112705
3889.434814	-52.297142
3890.780640	-52.467510
3892.126465	-52.615856
3893.472290	-52.733311
3894.818115	-52.828251
3896.163940	-52.879898
3897.509766	-52.893383
3898.855591	-52.862278
3900.201416	-52.788994
3901.547241	-52.675777
3902.893066	-52.522804
3904.238892	-52.336216
3905.584717	-52.123909
3906.930542	-51.891178
3908.276367	-51.640263
3909.622192	-51.379421
3910.968018	-51.113377
3912.313843	-50.850849
3913.659668	-50.589142
3915.005493	-50.337288
3916.351318	-50.094570
3917.697144	-49.861019
3919.042969	-49.640354
3920.388794	-49.437500
3921.734619	-49.247650
3923.080444	-49.073917
3924.426270	-48.919685
3925.772095	-48.784248
3927.117920	-48.665024
3928.463745	-48.562283
3929.809570	-48.479580
3931.155396	-48.416267
3932.501221	-48.370789
3933.847046	-48.340534
3935.192871	-48.325405
3936.538696	-48.328327
3937.884521	-48.348824
3939.230347	-48.385300
3940.576172	-48.434639
3941.921997	-48.494579
3943.267822	-48.566700
3944.613647	-48.644119
3945.959473	-48.727592
3947.305298	-48.820709
3948.651123	-48.898018
3949.996948	-48.982243
3951.342773	-49.041237
3952.688599	-49.092377
3954.034424	-49.112591
3955.380249	-49.094517
3956.726074	-49.057125
3958.071899	-48.967949
3959.417725	-48.826733
3960.763550	-48.666691
3962.109375	-48.430584
3963.455200	-48.175388
3964.801025	-47.856384
3966.146851	-47.523823
3967.492676	-47.172638
3968.838501	-46.772308
3970.184326	-46.368484
3971.530151	-45.957447
3972.875977	-45.540424
3974.221802	-45.127136
3975.567627	-44.707134
3976.913452	-44.295502
3978.259277	-43.900063
3979.605103	-43.502411
3980.950928	-43.116680
3982.296753	-42.752396
3983.642578	-42.399754
3984.988403	-42.064686
3986.334229	-41.740051
3987.680054	-41.432133
3989.025879	-41.147293
3990.371704	-40.880516
3991.717529	-40.628990
3993.063354	-40.401493
3994.409180	-40.197582
3995.755005	-40.010601
3997.100830	-39.848454
3998.446655	-39.717743
3999.792480	-39.613533
4001.138306	-39.534256
4002.484131	-39.485683
4003.829956	-39.469711
4005.175781	-39.485031
4006.521606	-39.526268
4007.867432	-39.603481
4009.213257	-39.709049
4010.559082	-39.839333
4011.904907	-39.985786
4013.250732	-40.161068
4014.596558	-40.349922
4015.942383	-40.536442
4017.288208	-40.732311
4018.634033	-40.910744
4019.979858	-41.090778
4021.325684	-41.262493
4022.671509	-41.408913
4024.017334	-41.543781
4025.363159	-41.667755
4026.708984	-41.775040
4028.054810	-41.866516
4029.400635	-41.947132
4030.746460	-42.025742
4032.092285	-42.103039
4033.438110	-42.181873
4034.783936	-42.251007
4036.129761	-42.334610
4037.475586	-42.426811
4038.821411	-42.519581
4040.167236	-42.621544
4041.513062	-42.736927
4042.858887	-42.861961
4044.204712	-43.002579
4045.550537	-43.156319
4046.896362	-43.322571
4048.242188	-43.500343
4049.588013	-43.694847
4050.933838	-43.908604
4052.279663	-44.130932
4053.625488	-44.367699
4054.971313	-44.622398
4056.317139	-44.887299
4057.662964	-45.175060
4059.008789	-45.472046
4060.354614	-45.783009
4061.700439	-46.117046
4063.046265	-46.447540
4064.392090	-46.791397
4065.737915	-47.153980
4067.083740	-47.520420
4068.429565	-47.881920
4069.775391	-48.256950
4071.121216	-48.625340
4072.467041	-48.992893
4073.812866	-49.336418
4075.158691	-49.675831
4076.504517	-49.976650
4077.850342	-50.269318
4079.196167	-50.503498
4080.541992	-50.722538
4081.887817	-50.880455
4083.233643	-51.007648
4084.579468	-51.082630
4085.925293	-51.120991
4087.271118	-51.115429
4088.616943	-51.085239
4089.962769	-51.025593
4091.308594	-50.939484
4092.654419	-50.840054
4094.000244	-50.739254
4095.346069	-50.620575
4096.691895	-50.512527
4098.037720	-50.402943
4099.383545	-50.304516
4100.729370	-50.217499
4102.075195	-50.138950
4103.421021	-50.073235
4104.766846	-50.021587
4106.112671	-49.988144
4107.458496	-49.970982
4108.804321	-49.970650
4110.150146	-49.989101
4111.495972	-50.023781
4112.841797	-50.078438
4114.187622	-50.150875
4115.533447	-50.239529
4116.879272	-50.346546
4118.225098	-50.474548
4119.570923	-50.620052
4120.916748	-50.782574
4122.262573	-50.960743
4123.608398	-51.156330
4124.954224	-51.367188
4126.300049	-51.589088
4127.645874	-51.822372
4128.991699	-52.065109
4130.337524	-52.312908
4131.683350	-52.562515
4133.029175	-52.809219
4134.375000	-53.049091
4135.720825	-53.281013
4137.066650	-53.502018
4138.412476	-53.687740
4139.758301	-53.848545
4141.104126	-53.977501
4142.449951	-54.065228
4143.795776	-54.107143
4145.141602	-54.109592
4146.487427	-54.072678
4147.833252	-53.988113
4149.179077	-53.873730
4150.524902	-53.732296
4151.870728	-53.562801
4153.216553	-53.379036
4154.562378	-53.186512
4155.908203	-52.983257
4157.254028	-52.774052
4158.599854	-52.568451
4159.945679	-52.373520
4161.291504	-52.183632
4162.637329	-52.007160
4163.983154	-51.844151
4165.328979	-51.694744
4166.674805	-51.560501
4168.020630	-51.443890
4169.366455	-51.344894
4170.712280	-51.264339
4172.058105	-51.204414
4173.403931	-51.163067
4174.749756	-51.139645
4176.095581	-51.132103
4177.441406	-51.142258
4178.787231	-51.172577
4180.133057	-51.225758
4181.478882	-51.292934
4182.824707	-51.375507
4184.170532	-51.477779
4185.516357	-51.595089
4186.862183	-51.726128
4188.208008	-51.866776
4189.553833	-52.021545
4190.899658	-52.180416
4192.245483	-52.346443
4193.591309	-52.512039
4194.937134	-52.675785
4196.282959	-52.831127
4197.628784	-52.970383
4198.974609	-53.094761
4200.320435	-53.185696
4201.666260	-53.247490
4203.012085	-53.275497
4204.357910	-53.255390
4205.703735	-53.194057
4207.049561	-53.091587
4208.395386	-52.950989
4209.741211	-52.762180
4211.087036	-52.551895
4212.432861	-52.305542
4213.778687	-52.041573
4215.124512	-51.756031
4216.470337	-51.465626
4217.816162	-51.162468
4219.161987	-50.866627
4220.507812	-50.568455
4221.853638	-50.283325
4223.199463	-50.000618
4224.545288	-49.735355
4225.891113	-49.475708
4227.236938	-49.231419
4228.582764	-49.002747
4229.928589	-48.793484
4231.274414	-48.597832
4232.620239	-48.421902
4233.966064	-48.262386
4235.311890	-48.117054
4236.657715	-47.992378
4238.003540	-47.884415
4239.349365	-47.789307
4240.695190	-47.713924
4242.041016	-47.654865
4243.386841	-47.611931
4244.732666	-47.584549
4246.078491	-47.571953
4247.424316	-47.568275
4248.770142	-47.582218
4250.115967	-47.601303
4251.461792	-47.626728
4252.807617	-47.655140
4254.153442	-47.685051
4255.499268	-47.716248
4256.845093	-47.726345
4258.190918	-47.741714
4259.536743	-47.714287
4260.882568	-47.670528
4262.228394	-47.598175
4263.574219	-47.489693
4264.920044	-47.322090
4266.265869	-47.121269
4267.611694	-46.873611
4268.957520	-46.563305
4270.303345	-46.234497
4271.649170	-45.844307
4272.994995	-45.441296
4274.340820	-45.006977
4275.686646	-44.556717
4277.032471	-44.092426
4278.378296	-43.618011
4279.724121	-43.145496
4281.069946	-42.692661
4282.415771	-42.247326
4283.761597	-41.828049
4285.107422	-41.421173
4286.453247	-41.041710
4287.799072	-40.700336
4289.144897	-40.398926
4290.490723	-40.138493
4291.836548	-39.917290
4293.182373	-39.743183
4294.528198	-39.624958
4295.874023	-39.558784
4297.219849	-39.543537
4298.565674	-39.581600
4299.911499	-39.672714
4301.257324	-39.816120
4302.603149	-40.012737
4303.948975	-40.256744
4305.294800	-40.543282
4306.640625	-40.870361
4307.986450	-41.233456
4309.332275	-41.621914
4310.678101	-42.038071
4312.023926	-42.481567
4313.369751	-42.937737
4314.715576	-43.410500
4316.061401	-43.889729
4317.407227	-44.367294
4318.753052	-44.845448
4320.098877	-45.299080
4321.444702	-45.730927
4322.790527	-46.151882
4324.136353	-46.548550
4325.482178	-46.888348
4326.828003	-47.194672
4328.173828	-47.460457
4329.519653	-47.673344
4330.865479	-47.854534
4332.211304	-47.990761
4333.557129	-48.087677
4334.902954	-48.171791
4336.248779	-48.208950
4337.594604	-48.244354
4338.940430	-48.256145
4340.286255	-48.263454
4341.632080	-48.271465
4342.977905	-48.277706
4344.323730	-48.286476
4345.669556	-48.306030
4347.015381	-48.331017
4348.361206	-48.361610
4349.707031	-48.411072
4351.052856	-48.475670
4352.398682	-48.553291
4353.744507	-48.645317
4355.090332	-48.753502
4356.436157	-48.876778
4357.781982	-49.018364
4359.127808	-49.177933
4360.473633	-49.355217
4361.819458	-49.546307
4363.165283	-49.752335
4364.511108	-49.973598
4365.856934	-50.217316
4367.202759	-50.473572
4368.548584	-50.745319
4369.894409	-51.031414
4371.240234	-51.331356
4372.586060	-51.645557
4373.931885	-51.954475
4375.277710	-52.279213
4376.623535	-52.612743
4377.969360	-52.938759
4379.315186	-53.262093
4380.661011	-53.575405
4382.006836	-53.871216
4383.352661	-54.139877
4384.698486	-54.389275
4386.044312	-54.605976
4387.390137	-54.781776
4388.735962	-54.911728
4390.081787	-55.002815
4391.427612	-55.049252
4392.773438	-55.058918
4394.119263	-55.029560
4395.465088	-54.966236
4396.810913	-54.875786
4398.156738	-54.771847
4399.502563	-54.645611
4400.848389	-54.511734
4402.194214	-54.370384
4403.540039	-54.236652
4404.885864	-54.108864
4406.231689	-53.986942
4407.577515	-53.874031
4408.923340	-53.773201
4410.269165	-53.680969
4411.614990	-53.608902
4412.960815	-53.555229
4414.306641	-53.516090
4415.652466	-53.494999
4416.998291	-53.495743
4418.344116	-53.513203
4419.689941	-53.546360
4421.035767	-53.597389
4422.381592	-53.671707
4423.727417	-53.762486
4425.073242	-53.869747
4426.419067	-53.997391
4427.764893	-54.141968
4429.110718	-54.303444
4430.456543	-54.483971
4431.802368	-54.678844
4433.148193	-54.887310
4434.494019	-55.107498
4435.839844	-55.333401
4437.185669	-55.564056
4438.531494	-55.804703
4439.877319	-56.036831
4441.223145	-56.272427
4442.568970	-56.490997
4443.914795	-56.686806
4445.260620	-56.861824
4446.606445	-57.010044
4447.952271	-57.128777
4449.298096	-57.200024
4450.643921	-57.236237
4451.989746	-57.224358
4453.335571	-57.178314
4454.681396	-57.085232
4456.027222	-56.958656
4457.373047	-56.810520
4458.718872	-56.632046
4460.064697	-56.425842
4461.410522	-56.217247
4462.756348	-56.008633
4464.102173	-55.788734
4465.447998	-55.574085
4466.793823	-55.369553
4468.139648	-55.168907
4469.485474	-54.977375
4470.831299	-54.800507
4472.177124	-54.641369
4473.522949	-54.496059
4474.868774	-54.363743
4476.214600	-54.252563
4477.560425	-54.164356
4478.906250	-54.094189
4480.252075	-54.037712
4481.597900	-53.999092
4482.943726	-53.979839
4484.289551	-53.979340
4485.635376	-53.996284
4486.981201	-54.034496
4488.327026	-54.090366
4489.672852	-54.161995
4491.018677	-54.248558
4492.364502	-54.349079
4493.710327	-54.465340
4495.056152	-54.593750
4496.401978	-54.732319
4497.747803	-54.878857
4499.093628	-55.028950
4500.439453	-55.179020
4501.785278	-55.329990
4503.131104	-55.464905
4504.476929	-55.593243
4505.822754	-55.691483
4507.168579	-55.773399
4508.514404	-55.812115
4509.860229	-55.822601
4511.206055	-55.779953
4512.551880	-55.702000
4513.897705	-55.580040
4515.243530	-55.415131
4516.589355	-55.211948
4517.935181	-54.967701
4519.281006	-54.699097
4520.626831	-54.411461
4521.972656	-54.098644
4523.318481	-53.775398
4524.664307	-53.464169
4526.010132	-53.131447
4527.355957	-52.803738
4528.701782	-52.493031
4530.047607	-52.184254
4531.393433	-51.881069
4532.739258	-51.592377
4534.085083	-51.320366
4535.430908	-51.057583
4536.776733	-50.812092
4538.122559	-50.582146
4539.468384	-50.371571
4540.814209	-50.174587
4542.160034	-49.993713
4543.505859	-49.831242
4544.851685	-49.684486
4546.197510	-49.555412
4547.543335	-49.445419
4548.889160	-49.349674
4550.234985	-49.267303
4551.580811	-49.203178
4552.926636	-49.152412
4554.272461	-49.114807
4555.618286	-49.091171
4556.964111	-49.081417
4558.309937	-49.075268
4559.655762	-49.076420
4561.001587	-49.083168
4562.347412	-49.092625
4563.693237	-49.097099
4565.039062	-49.089966
4566.384888	-49.068722
4567.730713	-49.031315
4569.076538	-48.964043
4570.422363	-48.876358
4571.768188	-48.758392
4573.114014	-48.607861
4574.459839	-48.435951
4575.805664	-48.226189
4577.151489	-48.031471
4578.497314	-47.816856
4579.843140	-47.595024
4581.188965	-47.390358
4582.534790	-47.198700
4583.880615	-47.040947
4585.226440	-46.906067
4586.572266	-46.795719
4587.918091	-46.728848
4589.263916	-46.697968
4590.609741	-46.699890
4591.955566	-46.736332
4593.301392	-46.808861
4594.647217	-46.911621
4595.993042	-47.043758
4597.338867	-47.205914
4598.684692	-47.400040
4600.030518	-47.616283
4601.376343	-47.849506
4602.722168	-48.109188
4604.067993	-48.395485
4605.413818	-48.699596
4606.759644	-49.023540
4608.105469	-49.365437
4609.451294	-49.719723
4610.797119	-50.098396
4612.142944	-50.490505
4613.488770	-50.892056
4614.834595	-51.313663
4616.180420	-51.745640
4617.526245	-52.188000
4618.872070	-52.636959
4620.217896	-53.091644
4621.563721	-53.544136
4622.909546	-54.010990
4624.255371	-54.455013
4625.601196	-54.883896
4626.947021	-55.317703
4628.292847	-55.729286
4629.638672	-56.100254
4630.984497	-56.442204
4632.330322	-56.758560
4633.676147	-57.008907
4635.021973	-57.249168
4636.367798	-57.420860
4637.713623	-57.555149
4639.059448	-57.637890
4640.405273	-57.708332
4641.751099	-57.728767
4643.096924	-57.739372
4644.442749	-57.721611
4645.788574	-57.702900
4647.134399	-57.657730
4648.480225	-57.633926
4649.826050	-57.599045
4651.171875	-57.581352
4652.517700	-57.561691
4653.863525	-57.553879
4655.209351	-57.559368
4656.555176	-57.578346
4657.901001	-57.607933
4659.246826	-57.657608
4660.592651	-57.725498
4661.938477	-57.812496
4663.284302	-57.912548
4664.630127	-58.028984
4665.975952	-58.167500
4667.321777	-58.324642
4668.667603	-58.497425
4670.013428	-58.690166
4671.359253	-58.895893
4672.705078	-59.126247
4674.050903	-59.374660
4675.396729	-59.632759
4676.742554	-59.907688
4678.088379	-60.188347
4679.434204	-60.494610
4680.780029	-60.802521
4682.125854	-61.112625
4683.471680	-61.449802
4684.817505	-61.769051
4686.163330	-62.078762
4687.509155	-62.389248
4688.854980	-62.679871
4690.200806	-62.950623
4691.546631	-63.203243
4692.892456	-63.417454
4694.238281	-63.591755
4695.584106	-63.719418
4696.929932	-63.814445
4698.275757	-63.864502
4699.621582	-63.876392
4700.967407	-63.857594
4702.313232	-63.797722
4703.659058	-63.707367
4705.004883	-63.615704
4706.350708	-63.472836
4707.696533	-63.345848
4709.042358	-63.210876
4710.388184	-63.083714
4711.734009	-62.951233
4713.079834	-62.840733
4714.425659	-62.731262
4715.771484	-62.637859
4717.117310	-62.551350
4718.463135	-62.484230
4719.808960	-62.437428
4721.154785	-62.411419
4722.500610	-62.397881
4723.846436	-62.398590
4725.192261	-62.422123
4726.538086	-62.470253
4727.883911	-62.531708
4729.229736	-62.610313
4730.575562	-62.704021
4731.921387	-62.811810
4733.267212	-62.947235
4734.613037	-63.109367
4735.958862	-63.287350
4737.304688	-63.478592
4738.650513	-63.681618
4739.996338	-63.898422
4741.342163	-64.123787
4742.687988	-64.359947
4744.033813	-64.613251
4745.379639	-64.853355
4746.725464	-65.093719
4748.071289	-65.326080
4749.417114	-65.568642
4750.762939	-65.761612
4752.108765	-65.964424
4753.454590	-66.130119
4754.800415	-66.237587
4756.146240	-66.340424
4757.492065	-66.378685
4758.837891	-66.377426
4760.183716	-66.339264
4761.529541	-66.252983
4762.875366	-66.141701
4764.221191	-65.982819
4765.567017	-65.815231
4766.912842	-65.636391
4768.258667	-65.430656
4769.604492	-65.215347
4770.950317	-65.014771
4772.296143	-64.807739
4773.641968	-64.603516
4774.987793	-64.411758
4776.333618	-64.236626
4777.679443	-64.062935
4779.025269	-63.902100
4780.371094	-63.773312
